"uid","domainID","siteID","plotID","trapID","collectDate","etOHChangeDate","processingDate","identifiedDate","associatedSampleID","sampleID","targetTaxaPresent","sampleType","taxonID","scientificName","taxonRank","identificationQualifier","scientificNameAuthorship","morphospeciesID","individualCount","identificationReferences","identifiedBy","recordedBy","remarks","duplicateSampleIDQF"
"36C63E6372A940098AFA1B867D1EAC20","D01","HARV","HARV_013","E","2014-05-20","2014-05-21","2014-05-21","2014-05-20","HARV_013.E.20140520.PLECIN.01","HARV_013.E.20140520.PLECIN.01","Y","vert bycatch herp","PLECIN","Plethodon cinereus","species",,"Green",,1,,"4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m","XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4",,0
"95E62139425B4282947558034283EFCD","D01","HARV","HARV_013","S","2014-05-20","2014-05-21","2014-05-21",,"HARV_013.S.20140520.oc.01",,"Y","other carabid",,,,,,,,,,"XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4",,0
"7AB051213EAE41B583AC70E571B4E255","D01","HARV","HARV_013","E","2014-05-20","2014-05-21","2014-05-21",,"HARV_013.E.20140520.oc.01",,"Y","other carabid",,,,,,,,,,"XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4",,0
"1CBF0209CB4C4E6684E1B223BA866A26","D01","HARV","HARV_013","N","2014-05-20","2014-05-21","2014-05-21",,"HARV_013.20140520.ib.01","HARV_013.20140520.ib.01","N","invert bycatch",,,,,,,,,,"XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4",,0
"2C0E17D8692549B2AA0FE1661C11C25B","D01","HARV","HARV_013","N","2014-05-20","2014-05-21","2014-05-21",,"HARV_013.N.20140520.oc.01",,"Y","other carabid",,,,,,,,,,"XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4",,0
"87D23FB9B36D4F37A556B0DB11FFF1E1","D01","HARV","HARV_013","W","2014-05-20","2014-05-21","2014-05-21",,"HARV_013.W.20140520.oc.01",,"Y","other carabid",,,,,,,,,,"XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4",,0
"FA1F1C4043FC43768140F8FC6B226CDB","D01","HARV","HARV_010","N","2014-05-20","2014-05-21","2014-05-21",,"HARV_010.20140520.ib.01","HARV_010.20140520.ib.01","N","invert bycatch",,,,,,,,,,"XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4",,0
"A0859500582748E19E1B21B5D9F252A0","D01","HARV","HARV_010","E","2014-05-20","2014-05-21","2014-05-21",,"HARV_010.E.20140520.oc.01",,"Y","other carabid",,,,,,,,,,"XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4",,0
"3F98A67722E148738A0CB13DC6BC98CF","D01","HARV","HARV_010","S","2014-05-20","2014-05-21","2014-05-21",,"HARV_010.S.20140520.oc.01",,"Y","other carabid",,,,,,,,,,"XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4",,0
"A9A6601AC4B748AAB3702A3A550958E6","D01","HARV","HARV_010","N","2014-05-20","2014-05-21","2014-05-21","2014-05-20","HARV_010.N.20140520.PLECIN.01","HARV_010.20140520.PLECIN.01",,"vert bycatch herp","PLECIN","Plethodon cinereus","species",,"Green",,4,,"k/k/kBf3UsZO1iBmWXMyCKPJySRlqaon","XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4",,0
"C60F5D7F951B43E3BD4C8915D8F144D2","D01","HARV","HARV_010","N","2014-05-20","2014-05-21","2014-05-21",,"HARV_010.N.20140520.oc.01",,"Y","other carabid",,,,,,,,,,"XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4",,0
"8E222C88AE324243B3CD31D8CEE3F856","D01","HARV","HARV_006","W","2014-05-20","2014-05-21","2014-05-21",,"HARV_006.W.20140520.oc.01",,"Y","other carabid",,,,,,,,,,"XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4",,0
"795D26D3A28C42E89BE3B19E5871CEE9","D01","HARV","HARV_006","N","2014-05-20","2014-05-21","2014-05-21",,"HARV_006.20140520.ib.01","HARV_006.20140520.ib.01","N","invert bycatch",,,,,,,,,,"XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4",,0
"139F1CBC10B54941A6309023B21E9CDA","D01","HARV","HARV_006","E","2014-05-20","2014-05-21","2014-05-21",,"HARV_006.E.20140520.oc.01",,"Y","other carabid",,,,,,,,,,"XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4",,0
"97A4FC72D6EE4AA4ACCB40B99B0B27BA","D01","HARV","HARV_005","N","2014-05-20","2014-05-21","2014-05-21",,"HARV_005.20140520.ib.01","HARV_005.20140520.ib.01","Y","invert bycatch",,,,,,,,,,"XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4",,0
"034C336AED5C419E8DEAD78D208063BE","D01","HARV","HARV_005","S","2014-05-20","2014-05-21","2014-05-21",,"HARV_005.S.20140520.oc.01",,"Y","other carabid",,,,,,,,,,"XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4",,0
"BFC1585A63BA4F10947C342784246F81","D01","HARV","HARV_005","N","2014-05-20","2014-05-21","2014-05-21","2014-05-21","HARV_005.N.20140520.PLECIN.01","HARV_005.20140520.PLECIN.01","N","vert bycatch herp","PLECIN","Plethodon cinereus","species",,"Green",,2,,"4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m","XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4",,0
"6050EECB3459410DAFB9691369D990D4","D01","HARV","HARV_005","E","2014-05-20","2014-05-21","2014-05-21",,"HARV_005.E.20140520.oc.01",,"Y","other carabid",,,,,,,,,,"XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4",,0
"19BBF8DCE2EC4BBFB088A7410AC55501","D01","HARV","HARV_005","N","2014-05-20","2014-05-21","2014-05-21",,"HARV_005.N.20140520.oc.01",,"Y","other carabid",,,,,,,,,,"XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4",,0
"7EE418DD79FC4353A57BC764E7703207","D01","HARV","HARV_005","W","2014-05-20","2014-05-21","2014-05-21",,"HARV_005.W.20140520.oc.01",,"Y","other carabid",,,,,,,,,,"XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4",,0
"5772A9C6F4194986A599940637D3D8A5","D01","HARV","HARV_002","N","2014-05-20","2014-05-21","2014-05-21","2014-05-20","HARV_002.N.20140520.PLECIN.01","HARV_002.20140520.PLECIN.01","N","vert bycatch herp","PLECIN","Plethodon cinereus","species",,"Green",,4,,"4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m","XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4",,0
"A7896E3018C14F45AB7F9638BDC8423F","D01","HARV","HARV_002","S","2014-05-20","2014-05-21","2014-05-21",,"HARV_002.S.20140520.oc.01",,"Y","other carabid",,,,,,,,,,"XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4",,0
"58DAC6580FBE4004ACE6F3446E2A42F4","D01","HARV","HARV_002","E","2014-05-20","2014-05-21","2014-05-21",,"HARV_002.E.20140520.oc.01",,"Y","other carabid",,,,,,,,,,"XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4",,0
"B43B1424E898493699248D671346E5B5","D01","HARV","HARV_002","S","2014-05-20","2014-05-21","2014-05-21","2014-05-20","HARV_002.S.20140520.NOTVIR.01","HARV_002.S.20140520.NOTVIR.01","N","vert bycatch herp","NOTVIR","Notophthalmus viridescens","species",,"Rafinesque",,1,,"k/k/kBf3UsZO1iBmWXMyCKPJySRlqaon","XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4","Red Eft stage, juvenile NOTVIR.",0
"78BCEE9FA0874D669FD7FD171CE42CE8","D01","HARV","HARV_002","W","2014-05-20","2014-05-21","2014-05-21",,"HARV_002.W.20140520.oc.01",,"Y","other carabid",,,,,,,,,,"XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4",,0
"15F2B865294C4497AA48847D30325209","D01","HARV","HARV_002","N","2014-05-20","2014-05-21","2014-05-21",,"HARV_002.N.20140520.oc.01",,"Y","other carabid",,,,,,,,,,"XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4",,0
"FAE16A9B6B9940198EE86EB38ACD94F5","D01","HARV","HARV_002","N","2014-05-20","2014-05-21","2014-05-21",,"HARV_002.20140520.ib.01","HARV_002.20140520.ib.01","N","invert bycatch",,,,,,,,,,"XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4",,0
"212E0CCBF1604F8F917725448CE1F2EB","D01","HARV","HARV_004","N","2014-05-20","2014-05-21","2014-05-21",,"HARV_004.20140520.ib.01","HARV_004.20140520.ib.01","N","invert bycatch",,,,,,,,,,"XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4",,0
"091D9A0B4ADF445094201EEB886967A1","D01","HARV","HARV_004","E","2014-05-20","2014-05-21","2014-05-21",,"HARV_004.E.20140520.oc.01",,"Y","other carabid",,,,,,,,,,"XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4",,0
"2ADE30C4BAB2483B80CA08219F64502A","D01","HARV","HARV_004","S","2014-05-20","2014-05-21","2014-05-21",,"HARV_004.S.20140520.oc.01",,"Y","other carabid",,,,,,,,,,"XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4",,0
"350E57E6E9C8447FBEA3ACB06154EE20","D01","HARV","HARV_004","W","2014-05-20","2014-05-21","2014-05-21",,"HARV_004.W.20140520.oc.01",,"Y","other carabid",,,,,,,,,,"XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4",,0
"5A3A54F426214864907EA877B2EEF548","D01","HARV","HARV_004","N","2014-05-20","2014-05-21","2014-05-21","2014-05-20","HARV_004.N.20140520.PLECIN.01","HARV_004.20140520.PLECIN.01","Y","vert bycatch herp","PLECIN","Plethodon cinereus","species",,"Green",,3,,"k/k/kBf3UsZO1iBmWXMyCKPJySRlqaon","XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4",,0
"B88F8B188F1444DDAC64500611AC057E","D01","HARV","HARV_004","N","2014-05-20","2014-05-21","2014-05-21",,"HARV_004.N.20140520.oc.01",,"Y","other carabid",,,,,,,,,,"XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4",,0
"C646416E15F541D9984C185EC41A22FE","D01","HARV","HARV_001","E","2014-05-20","2014-05-21","2014-05-21",,"HARV_001.E.20140520.oc.01",,"Y","other carabid",,,,,,,,,,"XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4",,0
"BFE5E7077BC64339A699B6FCFDA2D48F","D01","HARV","HARV_001","N","2014-05-20","2014-05-21","2014-05-21",,"HARV_001.N.20140520.oc.01",,"Y","other carabid",,,,,,,,,,"XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4",,0
"8EA1A97D3B11482792FC1EE61BCD695A","D01","HARV","HARV_001","E","2014-05-20","2014-05-21","2014-05-21","2014-05-20","HARV_001.E.20140520.PLECIN.01","HARV_001.E.20140520.PLECIN.01","N","vert bycatch herp","PLECIN","Plethodon cinereus","species",,"Green",,1,,"k/k/kBf3UsZO1iBmWXMyCKPJySRlqaon","XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4",,0
"DCEF7C9E05384BF0AA8B73FE53E6E4E3","D01","HARV","HARV_001","N","2014-06-03","2014-06-04","2014-06-04",,"HARV_001.20140603.ib.01","HARV_001.20140603.ib.01","N","invert bycatch",,,,,,,,,,"bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8",,0
"260448B2FF9E483A85F7E51FC8BB5EBC","D01","HARV","HARV_022","N","2014-06-03","2014-06-04","2014-06-04",,"HARV_022.N.20140603.oc.01",,"Y","other carabid",,,,,,,,,,"bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8",,0
"6FF1DB5F2A074E3D9DABAFA9853F9640","D01","HARV","HARV_022","E","2014-06-03","2014-06-04","2014-06-04",,"HARV_022.E.20140603.oc.01",,"Y","other carabid",,,,,,,,,,"bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8",,0
"27D31FAAC2354CA78B96CAE42B525B75","D01","HARV","HARV_022","N","2014-06-03","2014-06-04","2014-06-04",,"HARV_022.20140603.ib.01","HARV_022.20140603.ib.01","N","invert bycatch",,,,,,,,,,"bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8",,0
"DB276DB1BB6D4446AFB4037BA0760D21","D01","HARV","HARV_021","N","2014-06-03","2014-06-04","2014-06-04",,"HARV_021.20140603.ib.01","HARV_021.20140603.ib.01","N","invert bycatch",,,,,,,,,,"bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8",,0
"8CA88B3135BF473FB30CF2251F3529F3","D01","HARV","HARV_014","N","2014-06-03","2014-06-04","2014-06-04",,"HARV_014.N.20140603.oc.01",,"Y","other carabid",,,,,,,,,,"bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8",,0
"3B0AC1783B8246EBA3C9D529B5DB62BC","D01","HARV","HARV_014","W","2014-06-03","2014-06-04","2014-06-04",,"HARV_014.W.20140603.oc.01",,"Y","other carabid",,,,,,,,,,"bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8",,0
"5C597680D3E54997A614C46274D0927A","D01","HARV","HARV_014","S","2014-06-03","2014-06-04","2014-06-04",,"HARV_014.S.20140603.oc.01",,"Y","other carabid",,,,,,,,,,"bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8",,0
"7B7314C28DB049949E5021A759797C6C","D01","HARV","HARV_014","N","2014-06-03","2014-06-04","2014-06-04",,"HARV_014.20140603.ib.01","HARV_014.20140603.ib.01","N","invert bycatch",,,,,,,,,,"bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8",,0
"35A10F0FE1CA4E72AFA892C88FCA2A4D","D01","HARV","HARV_013","N","2014-06-03","2014-06-04","2014-06-04",,"HARV_013.20140603.ib.01","HARV_013.20140603.ib.01","N","invert bycatch",,,,,,,,,,"bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8",,0
"BAB7946DB3DE4E248CDB019BED06CF10","D01","HARV","HARV_013","E","2014-06-03","2014-06-04","2014-06-04",,"HARV_013.E.20140603.oc.01",,"Y","other carabid",,,,,,,,,,"bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8",,0
"3BCA24B17CCE461EADFA64264DF6F1E4","D01","HARV","HARV_013","S","2014-06-03","2014-06-04","2014-06-04",,"HARV_013.S.20140603.oc.01",,"Y","other carabid",,,,,,,,,,"bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8",,0
"4057C04389CC450A8D9D19C04832767A","D01","HARV","HARV_010","N","2014-06-03","2014-06-04","2014-06-04",,"HARV_010.20140603.ib.01","HARV_010.20140603.ib.01","N","invert bycatch",,,,,,,,,,"bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8",,0
"A28BB543DBBE4002BFC3DDC4A4CA34DF","D01","HARV","HARV_010","E","2014-06-03","2014-06-04","2014-06-04",,"HARV_010.E.20140603.oc.01",,"Y","other carabid",,,,,,,,,,"bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8",,0
"4C747E87E22D41F78252B1DD2640538D","D01","HARV","HARV_010","S","2014-06-03","2014-06-04","2014-06-04",,"HARV_010.S.20140603.oc.01",,"Y","other carabid",,,,,,,,,,"bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8",,0
"14801FFE13F94E8D82E28AC1737E5EBE","D01","HARV","HARV_010","N","2014-06-03","2014-06-04","2014-06-04",,"HARV_010.N.20140603.oc.01",,"Y","other carabid",,,,,,,,,,"bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8",,0
"175802E741F14A9C83BEA54D7C7D0A9D","D01","HARV","HARV_006","W","2014-06-03","2014-06-04","2014-06-04",,"HARV_006.W.20140603.oc.01",,"Y","other carabid",,,,,,,,,,"bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8",,0
"00C9A831484140D489A73EFD2334043A","D01","HARV","HARV_006","S","2014-06-03","2014-06-04","2014-06-04",,"HARV_006.S.20140603.oc.01",,"Y","other carabid",,,,,,,,,,"bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8",,0
"876F0AD6CA6F4C9BA7030774DF984D04","D01","HARV","HARV_006","E","2014-06-03","2014-06-04","2014-06-04",,"HARV_006.E.20140603.oc.01",,"Y","other carabid",,,,,,,,,,"bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8",,0
"250B1EF13EF94260AB63027738C50A3F","D01","HARV","HARV_006","N","2014-06-03","2014-06-04","2014-06-04",,"HARV_006.N.20140603.oc.01",,"Y","other carabid",,,,,,,,,,"bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8",,0
"0A780652197142E095BB139CB3B6162F","D01","HARV","HARV_006","N","2014-06-03","2014-06-04","2014-06-04",,"HARV_006.20140603.ib.01","HARV_006.20140603.ib.01","N","invert bycatch",,,,,,,,,,"bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8",,0
"81B0309D225F44F49D80915F8B83F2C2","D01","HARV","HARV_005","W","2014-06-03","2014-06-04","2014-06-04",,"HARV_005.W.20140603.oc.01",,"Y","other carabid",,,,,,,,,,"bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8",,0
"0CF22B4D3B844923BE2CFE7EC4E722A8","D01","HARV","HARV_005","N","2014-06-03","2014-06-04","2014-06-04",,"HARV_005.20140603.ib.01","HARV_005.20140603.ib.01","N","invert bycatch",,,,,,,,,,"bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8",,0
"D470F11A07D14E71934FBEBF2615A94F","D01","HARV","HARV_005","N","2014-06-03","2014-06-04","2014-06-04","2014-06-04","HARV_005.N.20140603.PLECIN.01","HARV_005.20140603.PLECIN.01","N","vert bycatch herp","PLECIN","Plethodon cinereus","species",,"Green",,3,,"bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8","bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8",,0
"1FE7B5CCFC1842C1BF728A32A9E4565A","D01","HARV","HARV_005","E","2014-06-03","2014-06-04","2014-06-04",,"HARV_005.E.20140603.oc.01",,"Y","other carabid",,,,,,,,,,"bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8",,0
"1A6614DEBEE74C1E9A2A6CAB964898BD","D01","HARV","HARV_005","S","2014-06-03","2014-06-04","2014-06-04",,"HARV_005.S.20140603.oc.01",,"Y","other carabid",,,,,,,,,,"bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8",,0
"E2FF0E48D89E44ECA4C343065E9B38E6","D01","HARV","HARV_002","N","2014-06-03","2014-06-04","2014-06-04","2014-06-04","HARV_002.N.20140603.PLECIN.01","HARV_002.N.20140603.PLECIN.01","N","vert bycatch herp","PLECIN","Plethodon cinereus","species",,"Green",,1,,"bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8","bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8",,0
"B664567E6CA34AFDAFA85B8627A45D51","D01","HARV","HARV_002","E","2014-06-03","2014-06-04","2014-06-04",,"HARV_002.E.20140603.oc.01",,"Y","other carabid",,,,,,,,,,"bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8",,0
"D6DCC4EF3F4C40469079CCB59790EFCC","D01","HARV","HARV_002","N","2014-06-03","2014-06-04","2014-06-04",,"HARV_002.20140603.ib.01","HARV_002.20140603.ib.01","N","invert bycatch",,,,,,,,,,"bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8",,0
"9AA505F099EF47BDB25EEBE3B0EEE1AC","D01","HARV","HARV_002","W","2014-06-03","2014-06-04","2014-06-04",,"HARV_002.W.20140603.oc.01",,"Y","other carabid",,,,,,,,,,"bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8",,0
"DE3334F62B9147DE968C969ACAD61D1D","D01","HARV","HARV_002","N","2014-06-03","2014-06-04","2014-06-04",,"HARV_002.N.20140603.oc.01",,"Y","other carabid",,,,,,,,,,"bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8",,0
"491EC2FF7DE841F0937811C63A3C7170","D01","HARV","HARV_004","E","2014-06-03","2014-06-04","2014-06-04",,"HARV_004.E.20140603.oc.01",,"Y","other carabid",,,,,,,,,,"bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8",,0
"062B155C2EB641C689AC59C60E3BC725","D01","HARV","HARV_004","S","2014-06-03","2014-06-04","2014-06-04",,"HARV_004.S.20140603.oc.01",,"Y","other carabid",,,,,,,,,,"bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8",,0
"038B0CFD400A41008BF29F8924F02753","D01","HARV","HARV_004","N","2014-06-03","2014-06-04","2014-06-04",,"HARV_004.N.20140603.oc.01",,"Y","other carabid",,,,,,,,,,"bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8",,0
"A35651B1FCC641379B5E6A058D3CED54","D01","HARV","HARV_004","N","2014-06-03","2014-06-04","2014-06-04",,"HARV_004.20140603.ib.01","HARV_004.20140603.ib.01","N","invert bycatch",,,,,,,,,,"bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8",,0
"9E4CC581FBAC469D917D022F8A88F9A1","D01","HARV","HARV_001","E","2014-06-03","2014-06-04","2014-06-04","2014-06-04","HARV_001.E.20140603.PLECIN.01","HARV_001.E.20140603.PLECIN.01","N","vert bycatch herp","PLECIN","Plethodon cinereus","species",,"Green",,1,,"bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8","bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8",,0
"8D3CE62EF76041F795AE3CE0442CF654","D01","HARV","HARV_001","S","2014-06-17","2014-06-18","2014-06-18",,"HARV_001.S.20140617.oc.01",,"Y","other carabid",,,,,,,,,,"IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH",,0
"1870FF6BA22E4597985E266C3E879E86","D01","HARV","HARV_022","N","2014-06-17","2014-06-18","2014-06-18",,"HARV_022.20140617.ib.01","HARV_022.20140617.ib.01","N","invert bycatch",,,,,,,,,,"IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH",,0
"61D74EE2AC414E8CB8E2856445932034","D01","HARV","HARV_022","N","2014-06-17","2014-06-18","2014-06-18",,"HARV_022.N.20140617.oc.01",,"Y","other carabid",,,,,,,,,,"IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH",,0
"3ABF298483604789872FF11989E3972A","D01","HARV","HARV_022","E","2014-06-17","2014-06-18","2014-06-18",,"HARV_022.E.20140617.oc.01",,"Y","other carabid",,,,,,,,,,"IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH",,0
"FEF4F924CD184FF1812A68C272F47FDB","D01","HARV","HARV_021","S","2014-06-17","2014-06-18","2014-06-18",,"HARV_021.S.20140617.oc.01",,"Y","other carabid",,,,,,,,,,"IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH",,0
"5365415B87624F0FB6A5126F95157343","D01","HARV","HARV_021","N","2014-06-17","2014-06-18","2014-06-18",,"HARV_021.20140617.ib.01","HARV_021.20140617.ib.01","N","invert bycatch",,,,,,,,,,"IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH",,0
"AE93A70758A34CD4A2073C369DBABBAC","D01","HARV","HARV_014","S","2014-06-17","2014-06-18","2014-06-18","2014-06-18","HARV_014.S.20140617.PLECIN.01","HARV_014.S.20140617.PLECIN.01","N","vert bycatch herp","PLECIN","Plethodon cinereus","species",,"Green",,,,"IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH","IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH",,0
