"uid","domainID","siteID","plotID","trapID","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","setDate","collectDate","boutNumber","eventID","sampleID","daysOfTrapping","cupStatus","lidStatus","fluidLevel","trapReset","samplingProtocol","recordedBy","remarks","missingRecordsPerBoutQF","duplicateCollectionEventQF","compareSetCollectDateQF"
"984A4A01821E46B9B0BE1C9A7E15C123","D10","CPER","CPER_009","N","grasslandHerbaceous",40.826299,-104.745903,"WGS84",5.1,1656.6,0.1,"2014-05-22","2014-06-05",1,"BET.CPER_009.2014.01","CPER_009.N.20140605",14,"ok","ok","low","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"E4C6D4C7C71F4A5D83640AF4162A4A47","D10","CPER","CPER_009","W","grasslandHerbaceous",40.826120,-104.746140,"WGS84",5.1,1656.6,0.1,"2014-05-22","2014-06-05",1,"BET.CPER_009.2014.01","CPER_009.W.20140605",14,"ok","ok","low","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"0C596C3F7212491DBCD4B1725B1F2315","D10","CPER","CPER_007","S","grasslandHerbaceous",40.861738,-104.683829,"WGS84",5.1,1646.7,0.1,"2014-05-22","2014-06-05",1,"BET.CPER_007.2014.01","CPER_007.S.20140605",14,"ok","ok","ok","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"CA32E6EA8E21403F830DDFD7A84034FF","D10","CPER","CPER_007","E","grasslandHerbaceous",40.861918,-104.683591,"WGS84",5.1,1646.7,0.1,"2014-05-22","2014-06-05",1,"BET.CPER_007.2014.01","CPER_007.E.20140605",14,"ok","ok","ok","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"DB01148E13BA428A831F4983BCAB25F3","D10","CPER","CPER_007","N","grasslandHerbaceous",40.862099,-104.683827,"WGS84",5.1,1646.7,0.1,"2014-05-22","2014-06-05",1,"BET.CPER_007.2014.01","CPER_007.N.20140605",14,"ok","ok","ok","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"25A907D0E6164DC3A76F57F442E6D9C3","D10","CPER","CPER_007","W","grasslandHerbaceous",40.861919,-104.684065,"WGS84",5.1,1646.7,0.1,"2014-05-22","2014-06-05",1,"BET.CPER_007.2014.01","CPER_007.W.20140605",14,"ok","ok","ok","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"8020A1DC22244CC89F9F825DED7E596A","D10","CPER","CPER_008","N","grasslandHerbaceous",40.799002,-104.749207,"WGS84",5.1,1644.8,0.1,"2014-05-22","2014-06-05",1,"BET.CPER_008.2014.01","CPER_008.N.20140605",14,"ok","ok","low","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"A6B177D521A8456B83394765A3F18A28","D10","CPER","CPER_008","W","grasslandHerbaceous",40.798822,-104.749445,"WGS84",5.1,1644.8,0.1,"2014-05-22","2014-06-05",1,"BET.CPER_008.2014.01","CPER_008.W.20140605",14,"ok","ok","ok","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"79E62AA1F2404C7A8F77BE15256092B4","D10","CPER","CPER_008","S","grasslandHerbaceous",40.798641,-104.749209,"WGS84",5.1,1644.8,0.1,"2014-05-22","2014-06-05",1,"BET.CPER_008.2014.01","CPER_008.S.20140605",14,"ok","ok","ok","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"C21325EE627648CAA57D17FFA7039D83","D10","CPER","CPER_008","E","grasslandHerbaceous",40.798821,-104.748971,"WGS84",5.1,1644.8,0.1,"2014-05-22","2014-06-05",1,"BET.CPER_008.2014.01","CPER_008.E.20140605",14,"ok","ok","ok","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"0EB94940F86A4C5BA8BACFC4348E80AD","D10","CPER","CPER_004","N","grasslandHerbaceous",40.812930,-104.696878,"WGS84",5.1,1622.7,0.1,"2014-05-22","2014-06-05",1,"BET.CPER_004.2014.01","CPER_004.N.20140605",14,"ok","ok","low","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"6801E692A6E84EE18FC68621706D90F3","D10","CPER","CPER_004","E","grasslandHerbaceous",40.812749,-104.696642,"WGS84",5.1,1622.7,0.1,"2014-05-22","2014-06-05",1,"BET.CPER_004.2014.01","CPER_004.E.20140605",14,"ok","ok","ok","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"B22C755ABC22479BA1BBA61F45F4E7BD","D10","CPER","CPER_004","W","grasslandHerbaceous",40.812750,-104.697116,"WGS84",5.1,1622.7,0.1,"2014-05-22","2014-06-05",1,"BET.CPER_004.2014.01","CPER_004.W.20140605",14,"ok","ok","ok","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"7DE18390676247D39C981A1153D33F82","D10","CPER","CPER_004","S","grasslandHerbaceous",40.812569,-104.696879,"WGS84",5.1,1622.7,0.1,"2014-05-22","2014-06-05",1,"BET.CPER_004.2014.01","CPER_004.S.20140605",14,"ok","ok","ok","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"C8A0827A48644660A739E052B401C5FA","D10","CPER","CPER_002","S","grasslandHerbaceous",40.810758,-104.729244,"WGS84",5.1,1651.1,0.1,"2014-05-22","2014-06-05",1,"BET.CPER_002.2014.01","CPER_002.S.20140605",14,"ok","ok","ok","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"28CDC24F82964DA0A2238D122DEACCEF","D10","CPER","CPER_002","E","grasslandHerbaceous",40.810937,-104.729006,"WGS84",5.1,1651.1,0.1,"2014-05-22","2014-06-05",1,"BET.CPER_002.2014.01","CPER_002.E.20140605",14,"ok","ok","high","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"52753E76EDA743F2BF0B24F2B0F48ACD","D10","CPER","CPER_002","N","grasslandHerbaceous",40.811118,-104.729243,"WGS84",5.1,1651.1,0.1,"2014-05-22","2014-06-05",1,"BET.CPER_002.2014.01","CPER_002.N.20140605",14,"ok","ok","ok","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"C3E1C6DEDD8E4DCA8420043DC5735E85","D10","CPER","CPER_002","W","grasslandHerbaceous",40.810939,-104.729481,"WGS84",5.1,1651.1,0.1,"2014-05-22","2014-06-05",1,"BET.CPER_002.2014.01","CPER_002.W.20140605",14,"ok","ok","ok","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"C4672C3006BC4A89BEBA69BF652345B4","D10","CPER","CPER_001","S","grasslandHerbaceous",40.850682,-104.699541,"WGS84",5.1,1637.9,0.1,"2014-05-22","2014-06-05",1,"BET.CPER_001.2014.01","CPER_001.S.20140605",14,"ok","ok","ok","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"B17F6EDE1E9C4F30A27378B17540C156","D10","CPER","CPER_001","W","grasslandHerbaceous",40.850863,-104.699778,"WGS84",5.1,1637.9,0.1,"2014-05-22","2014-06-05",1,"BET.CPER_001.2014.01","CPER_001.W.20140605",14,"ok","ok","ok","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"CBA987176421446F907290AB65BA6E51","D10","CPER","CPER_001","E","grasslandHerbaceous",40.850862,-104.699303,"WGS84",5.1,1637.9,0.1,"2014-05-22","2014-06-05",1,"BET.CPER_001.2014.01","CPER_001.E.20140605",14,"ok","ok","ok","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"831BFB95E5FF42509893B1289EB9891A","D10","CPER","CPER_001","N","grasslandHerbaceous",40.851042,-104.699540,"WGS84",5.1,1637.9,0.1,"2014-05-22","2014-06-05",1,"BET.CPER_001.2014.01","CPER_001.N.20140605",14,"ok","ok","low","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"EF8B502297044553BA7BF6DC3CDB11C5","D10","CPER","CPER_003","W","grasslandHerbaceous",40.818452,-104.707406,"WGS84",5.1,1623.8,0.1,"2014-05-22","2014-06-05",1,"BET.CPER_003.2014.01","CPER_003.W.20140605",14,"ok","ok","high","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"1DE866323215428197CC21E53B165E54","D10","CPER","CPER_003","N","grasslandHerbaceous",40.818631,-104.707168,"WGS84",5.1,1623.8,0.1,"2014-05-22","2014-06-05",1,"BET.CPER_003.2014.01","CPER_003.N.20140605",14,"ok","ok","ok","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"C6BF2C441E78436ABE35F83F33101849","D10","CPER","CPER_003","S","grasslandHerbaceous",40.818271,-104.707170,"WGS84",5.1,1623.8,0.1,"2014-05-22","2014-06-05",1,"BET.CPER_003.2014.01","CPER_003.S.20140605",14,"ok","ok","high","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"6D35B96E5AB647D888D84434AEDBD9C0","D10","CPER","CPER_003","W","grasslandHerbaceous",40.818451,-104.707401,"WGS84",1.1,0.0,0.1,"2014-06-05","2014-06-19",2,"BET.CPER_003.2014.02","CPER_003.W.20140619",14,"disturbed","disturbed","low","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl","Trap was disturbed and no fluid present",0,0,0
"F025362A2ECD4DAC935D8EBE98C08F4A","D10","CPER","CPER_006","E","grasslandHerbaceous",40.814768,-104.747841,"WGS84",1.1,0.0,0.1,"2014-06-05","2014-06-19",2,"BET.CPER_006.2014.02","CPER_006.E.20140619",14,"ok","ok","ok","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"6E68762D240341929946F69A3719F87B","D10","CPER","CPER_006","N","grasslandHerbaceous",40.814949,-104.748077,"WGS84",1.1,0.0,0.1,"2014-06-05","2014-06-19",2,"BET.CPER_006.2014.02","CPER_006.N.20140619",14,"ok","ok","ok","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"ACC5FB98FC3F4AF5A7F7CBD27B90B041","D10","CPER","CPER_006","W","grasslandHerbaceous",40.814769,-104.748315,"WGS84",1.1,0.0,0.1,"2014-06-05","2014-06-19",2,"BET.CPER_006.2014.02","CPER_006.W.20140619",14,"ok","ok","ok","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"197D911944684C6DABCDDCA7CA8AB220","D10","CPER","CPER_006","S","grasslandHerbaceous",40.814588,-104.748079,"WGS84",1.1,0.0,0.1,"2014-06-05","2014-06-19",2,"BET.CPER_006.2014.02","CPER_006.S.20140619",14,"ok","ok","low","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"C47D1DA2316E432894B0D0A2CC4BAC4A","D10","CPER","CPER_005","E","grasslandHerbaceous",40.853093,-104.727769,"WGS84",1.1,0.0,0.1,"2014-06-05","2014-06-19",2,"BET.CPER_005.2014.02","CPER_005.E.20140619",14,"ok","ok","ok","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"DDD35742B01E4A98968606B1C158FE9E","D10","CPER","CPER_005","S","grasslandHerbaceous",40.852913,-104.728007,"WGS84",1.1,0.0,0.1,"2014-06-05","2014-06-19",2,"BET.CPER_005.2014.02","CPER_005.S.20140619",14,"ok","ok","ok","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"68C9348D5ADD422580413B957077625F","D10","CPER","CPER_005","W","grasslandHerbaceous",40.853094,-104.728244,"WGS84",1.1,0.0,0.1,"2014-06-05","2014-06-19",2,"BET.CPER_005.2014.02","CPER_005.W.20140619",14,"ok","ok","ok","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"973DBB7D3ED44D378784DF6E2CF90D4C","D10","CPER","CPER_005","N","grasslandHerbaceous",40.853273,-104.728006,"WGS84",1.1,0.0,0.1,"2014-06-05","2014-06-19",2,"BET.CPER_005.2014.02","CPER_005.N.20140619",14,"ok","ok","ok","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"5E2B968F0D0840B2A83DD3B1940E4DC5","D10","CPER","CPER_010","N","grasslandHerbaceous",40.850190,-104.681397,"WGS84",1.1,0.0,0.1,"2014-06-05","2014-06-19",2,"BET.CPER_010.2014.02","CPER_010.N.20140619",14,"ok","ok","ok","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"B3F8319BD1A64616926D7A45B01105FF","D10","CPER","CPER_010","E","grasslandHerbaceous",40.850009,-104.681161,"WGS84",1.1,0.0,0.1,"2014-06-05","2014-06-19",2,"BET.CPER_010.2014.02","CPER_010.E.20140619",14,"ok","ok","ok","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"95B0483FE3CC40D7B8474BCF6BA068CA","D10","CPER","CPER_010","S","grasslandHerbaceous",40.849829,-104.681399,"WGS84",1.1,0.0,0.1,"2014-06-05","2014-06-19",2,"BET.CPER_010.2014.02","CPER_010.S.20140619",14,"ok","ok","low","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"C83F880A62AD4FE7BA2DC95E55E68ED3","D10","CPER","CPER_010","W","grasslandHerbaceous",40.850010,-104.681636,"WGS84",1.1,0.0,0.1,"2014-06-05","2014-06-19",2,"BET.CPER_010.2014.02","CPER_010.W.20140619",14,"ok","ok","low","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"D1B7DB9AEFDB4593808884F10AB80F33","D10","CPER","CPER_009","W","grasslandHerbaceous",40.826121,-104.746140,"WGS84",1.1,0.0,0.1,"2014-06-05","2014-06-19",2,"BET.CPER_009.2014.02","CPER_009.W.20140619",14,"ok","ok","ok","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"454637A1105F439397BC121C983EA36C","D10","CPER","CPER_009","S","grasslandHerbaceous",40.825940,-104.745904,"WGS84",1.1,0.0,0.1,"2014-06-05","2014-06-19",2,"BET.CPER_009.2014.02","CPER_009.S.20140619",14,"ok","ok","low","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"0B329C7EDCC5468AA1687B7AA91F5739","D10","CPER","CPER_009","E","grasslandHerbaceous",40.826120,-104.745666,"WGS84",1.1,0.0,0.1,"2014-06-05","2014-06-19",2,"BET.CPER_009.2014.02","CPER_009.E.20140619",14,"ok","ok","ok","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"45F1284CA8A141E49CD2F4A08CB4D66F","D10","CPER","CPER_009","N","grasslandHerbaceous",40.826300,-104.745902,"WGS84",1.1,0.0,0.1,"2014-06-05","2014-06-19",2,"BET.CPER_009.2014.02","CPER_009.N.20140619",14,"ok","ok","ok","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"96B325C6E63C4F48B927A98AA38BB9BA","D10","CPER","CPER_007","S","grasslandHerbaceous",40.861735,-104.683833,"WGS84",1.1,0.0,0.1,"2014-06-05","2014-06-19",2,"BET.CPER_007.2014.02","CPER_007.S.20140619",14,"ok","ok",,"Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"290B61DA77D2406DA4C4CE23456B8DB2","D10","CPER","CPER_007","E","grasslandHerbaceous",40.861914,-104.683595,"WGS84",1.1,0.0,0.1,"2014-06-05","2014-06-19",2,"BET.CPER_007.2014.02","CPER_007.E.20140619",14,"ok","ok","low","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"EA1E3CBD53E0485AA98BB426D1B04C22","D10","CPER","CPER_007","N","grasslandHerbaceous",40.862095,-104.683831,"WGS84",1.1,0.0,0.1,"2014-06-05","2014-06-19",2,"BET.CPER_007.2014.02","CPER_007.N.20140619",14,"ok","ok","ok","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"29BD2A46989A4E97994A1D6B4573F4D0","D10","CPER","CPER_007","W","grasslandHerbaceous",40.861916,-104.684070,"WGS84",1.1,0.0,0.1,"2014-06-05","2014-06-19",2,"BET.CPER_007.2014.02","CPER_007.W.20140619",14,"ok","ok",,"Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"DFF6536A0B854CF4B58F0A369E73DC04","D10","CPER","CPER_008","W","grasslandHerbaceous",40.798822,-104.749449,"WGS84",1.1,0.0,0.1,"2014-06-05","2014-06-19",2,"BET.CPER_008.2014.02","CPER_008.W.20140619",14,"ok","ok","ok","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"90FF93D7B2244C1D8C9C87B9C94B5F08","D10","CPER","CPER_008","E","grasslandHerbaceous",40.798821,-104.748975,"WGS84",1.1,0.0,0.1,"2014-06-05","2014-06-19",2,"BET.CPER_008.2014.02","CPER_008.E.20140619",14,"ok","ok","ok","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"74058732BB8D49099E74A6CFFC533F3B","D10","CPER","CPER_008","S","grasslandHerbaceous",40.798642,-104.749212,"WGS84",1.1,0.0,0.1,"2014-06-05","2014-06-19",2,"BET.CPER_008.2014.02","CPER_008.S.20140619",14,"ok","ok","ok","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"26C008C197CC482FB8EDB9CB00F2DF38","D10","CPER","CPER_008","N","grasslandHerbaceous",40.799002,-104.749211,"WGS84",1.1,0.0,0.1,"2014-06-05","2014-06-19",2,"BET.CPER_008.2014.02","CPER_008.N.20140619",14,"ok","ok","ok","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"2BC87FD7F16D450A8CCAA6D2F93FD2A7","D10","CPER","CPER_004","W","grasslandHerbaceous",40.812750,-104.697110,"WGS84",1.1,0.0,0.1,"2014-06-05","2014-06-19",2,"BET.CPER_004.2014.02","CPER_004.W.20140619",14,"ok","ok","low","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"F1908A044EE0484782790D5292FD8B20","D10","CPER","CPER_004","E","grasslandHerbaceous",40.812749,-104.696636,"WGS84",1.1,0.0,0.1,"2014-06-05","2014-06-19",2,"BET.CPER_004.2014.02","CPER_004.E.20140619",14,"ok","ok","ok","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"D160BCD7CB9448A3A4090036B68B01B7","D10","CPER","CPER_004","N","grasslandHerbaceous",40.812930,-104.696872,"WGS84",1.1,0.0,0.1,"2014-06-05","2014-06-19",2,"BET.CPER_004.2014.02","CPER_004.N.20140619",14,"ok","ok","low","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"41E415117AD443DCBF06B01E53E9A78C","D10","CPER","CPER_004","S","grasslandHerbaceous",40.812569,-104.696874,"WGS84",1.1,0.0,0.1,"2014-06-05","2014-06-19",2,"BET.CPER_004.2014.02","CPER_004.S.20140619",14,"ok","ok","low","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"7D8F33998F824EA0B832C635B5756D70","D10","CPER","CPER_002","S","grasslandHerbaceous",40.810754,-104.729249,"WGS84",1.1,0.0,0.1,"2014-06-05","2014-06-19",2,"BET.CPER_002.2014.02","CPER_002.S.20140619",14,"ok","ok","ok","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
"AF33B43BD9E24F89933CA5B9B03D7397","D10","CPER","CPER_002","W","grasslandHerbaceous",40.810935,-104.729485,"WGS84",1.1,0.0,0.1,"2014-06-05","2014-06-19",2,"BET.CPER_002.2014.02","CPER_002.W.20140619",14,"ok","ok","ok","Y","NEON.DOC.014050","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,0,0,0
