"uid","domainID","siteID","plotID","trapID","collectDate","etOHChangeDate","processingDate","identifiedDate","associatedSampleID","sampleID","targetTaxaPresent","sampleType","taxonID","scientificName","taxonRank","identificationQualifier","scientificNameAuthorship","morphospeciesID","individualCount","identificationReferences","identifiedBy","recordedBy","remarks","duplicateSampleIDQF"
"55E0F7C050AE44E7AD76DEA469CCC5DA","D02","SCBI","SCBI_010","N","2014-06-10","2014-06-11","2014-10-01",,"SCBI_010.N.20140610.oc.01",,"Y","other carabid",,,,,,,,,,"wYCqaZcA+7slXlj5N/mM6vobrh4QDptp",,0
"7F7D79666B084E158A2C3F26066A74BB","D02","SCBI","SCBI_010","N","2014-06-10","2014-06-11","2014-06-12","2014-06-12","SCBI_010.N.20140610.PLECIN.01","SCBI_010.N.20140610.PLECIN.01","N","vert bycatch herp","PLECIN","Plethodon cinereus","species",,"Green",,1,"Conant, R., Collins, J.T. 1998. A Field Guide to Reptiles and Amphibians: Eastern and Central North America. 3rd Ed. Houghton Mifflin Company, New York, New York.","2r8mKA55ObZP5m82rTGIsyj0ZPC2lev8","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp",,0
"CE2C91AFBA6041558A002A5E8D574B36","D02","SCBI","SCBI_010","W","2014-06-10","2014-06-11","2014-10-01",,"SCBI_010.W.20140610.oc.01",,"Y","other carabid",,,,,,,,,,"wYCqaZcA+7slXlj5N/mM6vobrh4QDptp",,0
"426417AE57E54E669008F52D040F799B","D02","SCBI","SCBI_010","N","2014-06-10","2014-06-11","2014-06-12",,"SCBI_010.20140610.ib.01","SCBI_010.20140610.ib.01","Y","invert bycatch",,,,,,,,,,"wYCqaZcA+7slXlj5N/mM6vobrh4QDptp",,0
"79D6F2974D62453BA31C6D9A3396FF49","D02","SCBI","SCBI_010","N","2014-06-10","2014-06-11","2014-06-12",,"SCBI_010.20140610.ib.03","SCBI_010.20140610.ib.03","Y","invert bycatch",,,,,,,,,,"wYCqaZcA+7slXlj5N/mM6vobrh4QDptp",,0
"DD4580E6E7B04F27A76646792D557CC3","D02","SCBI","SCBI_010","N","2014-06-10","2014-06-11","2014-06-12",,"SCBI_010.20140610.ib.02","SCBI_010.20140610.ib.02","Y","invert bycatch",,,,,,,,,,"wYCqaZcA+7slXlj5N/mM6vobrh4QDptp",,0
"C3E9F6596FDE44828418C7EB6222E517","D02","SCBI","SCBI_010","E","2014-06-10","2014-06-11","2014-10-01",,"SCBI_010.E.20140610.oc.01",,"Y","other carabid",,,,,,,,,,"wYCqaZcA+7slXlj5N/mM6vobrh4QDptp",,0
"E55E28D0F1774801B36881B330885FFD","D02","SCBI","SCBI_010","N","2014-06-10","2014-06-11","2014-10-01","2014-10-01","SCBI_010.N.20140610.CHLAES.01","SCBI_010.N.20140610.CHLAES.01","Y","common carabid","CHLAES","Chlaenius aestivus","species",,"Say",,8,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp","All individuals were pinned",0
"FD4770EAAD9B45C5BBC99B7407798BA9","D02","SCBI","SCBI_010","W","2014-06-10","2014-06-11","2014-10-01","2014-10-01","SCBI_010.W.20140610.CHLAES.01","SCBI_010.W.20140610.CHLAES.01","Y","common carabid","CHLAES","Chlaenius aestivus","species",,"Say",,1,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp","This beetle was pinned",0
"68C743BFB0734687A26FA1F5EF9E3BCF","D02","SCBI","SCBI_010","E","2014-06-10","2014-06-11","2014-10-01","2014-10-01","SCBI_010.E.20140610.CHLAES.01","SCBI_010.E.20140610.CHLAES.01","Y","common carabid","CHLAES","Chlaenius aestivus","species",,"Say",,3,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp","All individuals were pinned",0
"5D662BD4EDDF49499E0B6957C99DF553","D02","SCBI","SCBI_007","S","2014-06-10","2014-06-11","2014-10-01",,"SCBI_007.S.20140610.oc.01",,"Y","other carabid",,,,,,,,,,"wYCqaZcA+7slXlj5N/mM6vobrh4QDptp",,0
"7ED2DE57C72A4EDFA73118E76B13DA3B","D02","SCBI","SCBI_007","N","2014-06-10","2014-06-11","2014-06-12",,"SCBI_007.20140610.ib.01","SCBI_007.20140610.ib.01","Y","invert bycatch",,,,,,,,,,"wYCqaZcA+7slXlj5N/mM6vobrh4QDptp",,0
"7CC05DC7EF724AB5931317D5D022661D","D02","SCBI","SCBI_007","S","2014-06-10","2014-06-11","2014-10-01","2014-10-01","SCBI_007.S.20140610.CHLAES.01","SCBI_007.S.20140610.CHLAES.01","Y","common carabid","CHLAES","Chlaenius aestivus","species",,"Say",,5,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp","All individuals were pinned",0
"2CFB43CF72B2403C9896E38543474A8D","D02","SCBI","SCBI_003","S","2014-06-10","2014-06-11","2014-10-01","2014-10-01","SCBI_003.S.20140610.CHLAES.01","SCBI_003.S.20140610.CHLAES.01","Y","common carabid","CHLAES","Chlaenius aestivus","species",,"Say",,4,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp","All individuals were pinned",0
"83B3AD7DAEB848A390AC87FB75F560BD","D02","SCBI","SCBI_003","N","2014-06-10","2014-06-11","2014-10-01","2014-10-01","SCBI_003.N.20140610.CHLAES.01","SCBI_003.N.20140610.CHLAES.01","Y","common carabid","CHLAES","Chlaenius aestivus","species",,"Say",,4,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp","All individuals were pinned",0
"A90EE6E60497410A800EF3959CA5BD8F","D02","SCBI","SCBI_003","N","2014-06-10","2014-06-11","2014-06-12",,"SCBI_003.20140610.ib.01","SCBI_003.20140610.ib.01","Y","invert bycatch",,,,,,,,,,"wYCqaZcA+7slXlj5N/mM6vobrh4QDptp",,0
"1932EDB1BC21477E80134CD42C159C02","D02","SCBI","SCBI_003","W","2014-06-10","2014-06-11","2014-10-07",,"SCBI_003.W.20140610.oc.01",,"Y","other carabid",,,,,,,,,,"wYCqaZcA+7slXlj5N/mM6vobrh4QDptp",,0
"9C39D4D10F2148778E5AAFB7CE181878","D02","SCBI","SCBI_003","S","2014-06-10","2014-06-11","2014-06-12","2014-06-12","SCBI_003.S.20140610.SOHO.01","SCBI_003.S.20140610.SOHO.01","N","vert bycatch mam","SOHO","Sorex hoyi","species",,"Baird",,1,"Reid, F.A. 2006. A Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, New York.","esNjjubcI51hdInmRHEEIrFR4+oIJtuN","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp",,0
"0CE19E61C0634ED58B70CCCB9E10A8CA","D02","SCBI","SCBI_006","N","2014-06-10","2014-06-11","2014-06-12",,"SCBI_006.20140610.ib.01","SCBI_006.20140610.ib.01","N","invert bycatch",,,,,,,,,,"wYCqaZcA+7slXlj5N/mM6vobrh4QDptp",,0
"EABD0C36986D43DD886F749827EF2482","D02","SCBI","SCBI_006","E","2014-06-10","2014-06-11","2014-10-07",,"SCBI_006.E.20140610.oc.01",,"Y","other carabid",,,,,,,,,,"wYCqaZcA+7slXlj5N/mM6vobrh4QDptp",,0
"92FA7DE53AA24C60ABB70A1FD3F3812F","D02","SCBI","SCBI_006","S","2014-06-10","2014-06-11","2014-10-17",,"SCBI_006.S.20140610.oc.01",,"Y","other carabid",,,,,,,,,,"wYCqaZcA+7slXlj5N/mM6vobrh4QDptp",,0
"44588D2BA9C04B559AAFD26EBA4E9514","D02","SCBI","SCBI_002","S","2014-06-10","2014-06-11","2014-10-17",,"SCBI_002.S.20140610.oc.01",,"Y","other carabid",,,,,,,,,,"wYCqaZcA+7slXlj5N/mM6vobrh4QDptp",,0
"55CB42446A8E42A7B1EEBFF27CAB04D2","D02","SCBI","SCBI_002","W","2014-06-10","2014-06-11","2014-10-01","2014-10-01","SCBI_002.W.20140610.CHLAES.01","SCBI_002.W.20140610.CHLAES.01","Y","common carabid","CHLAES","Chlaenius aestivus","species",,"Say",,8,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp","All but 1 of the individuals were pinned. The one beetle was not pinned as it was damaged.",0
"F9A1692F1E474DB2BA99339B02562911","D02","SCBI","SCBI_002","N","2014-06-10","2014-06-11","2014-06-12",,"SCBI_002.20140610.ib.01","SCBI_002.20140610.ib.01","Y","invert bycatch",,,,,,,,,,"wYCqaZcA+7slXlj5N/mM6vobrh4QDptp",,0
"B47DED7B9FB342C3A23C6135955E19DB","D02","SCBI","SCBI_002","N","2014-06-10","2014-06-11","2014-06-12",,"SCBI_002.20140610.ib.02","SCBI_002.20140610.ib.02","Y","invert bycatch",,,,,,,,,,"wYCqaZcA+7slXlj5N/mM6vobrh4QDptp",,0
"92358F55ABDB4201AD536A25DB1735E8","D02","SCBI","SCBI_002","W","2014-06-10","2014-06-11","2014-10-01",,"SCBI_002.W.20140610.oc.01",,"Y","other carabid",,,,,,,,,,"wYCqaZcA+7slXlj5N/mM6vobrh4QDptp",,0
"611A10ED68FC4941AAB303CF2CBF6075","D02","SCBI","SCBI_002","N","2014-06-11","2014-06-11","2014-10-01",,"SCBI_002.N.20140611.oc.01",,"Y","other carabid",,,,,,,,,,"wYCqaZcA+7slXlj5N/mM6vobrh4QDptp",,0
"8351B87C92AF49FE9E4778E2A4CADC39","D02","SCBI","SCBI_005","N","2014-06-11","2014-06-11","2014-10-03","2014-10-03","SCBI_005.N.20140611.CHLAES.01","SCBI_005.N.20140611.CHLAES.01","Y","common carabid","CHLAES","Chlaenius aestivus","species",,"Say",,5,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp","These beetles were pinned",0
"A1C6B5188FC341AE8CDFD42FEAEF7DBC","D02","SCBI","SCBI_005","S","2014-06-11","2014-06-11","2014-10-03","2014-10-03","SCBI_005.S.20140611.CHLAES.01","SCBI_005.S.20140611.CHLAES.01","Y","common carabid","CHLAES","Chlaenius aestivus","species",,"Say",,1,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp","this beetle was pinned",0
"10C83EFB2C044145A4FCEDF6A652C217","D02","SCBI","SCBI_005","S","2014-06-11","2014-06-11","2014-10-28",,"SCBI_005.S.20140611.oc.01",,"Y","other carabid",,,,,,,,,,"wYCqaZcA+7slXlj5N/mM6vobrh4QDptp",,0
"EA7F8EC662D341ADAEE8C2897688D54A","D02","SCBI","SCBI_005","N","2014-06-11","2014-06-11","2014-10-17",,"SCBI_005.N.20140611.oc.01",,"Y","other carabid",,,,,,,,,,"wYCqaZcA+7slXlj5N/mM6vobrh4QDptp",,0
"2AEE06C9281747FF809C0A877AD97D15","D02","SCBI","SCBI_005","N","2014-06-11","2014-06-11","2014-06-12",,"SCBI_005.20140611.ib.01","SCBI_005.20140611.ib.01","Y","invert bycatch",,,,,,,,,,"wYCqaZcA+7slXlj5N/mM6vobrh4QDptp",,0
"D92AA559AE2842168095BE16E207FFEA","D02","SCBI","SCBI_005","W","2014-06-11","2014-06-11","2014-10-03","2014-10-03","SCBI_005.W.20140611.CHLAES.01","SCBI_005.W.20140611.CHLAES.01","Y","common carabid","CHLAES","Chlaenius aestivus","species",,"Say",,5,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp",,0
"1570BF7BC6D3452B8CF5518E29AB684B","D02","SCBI","SCBI_005","E","2014-06-11","2014-06-11","2014-10-03","2014-10-03","SCBI_005.E.20140611.CHLAES.01","SCBI_005.E.20140611.CHLAES.01","Y","common carabid","CHLAES","Chlaenius aestivus","species",,"Say",,1,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp","This beetle is pinned",0
"2E8162A799FA49A99CDE8FFD33B69CB4","D02","SCBI","SCBI_033","W","2014-06-11","2014-06-11","2014-10-07",,"SCBI_033.W.20140611.oc.01",,"Y","other carabid",,,,,,,,,,"wYCqaZcA+7slXlj5N/mM6vobrh4QDptp",,0
"D2DB7F2C7BFA499581C99399CDDC1CCF","D02","SCBI","SCBI_033","N","2014-06-11","2014-06-11","2014-10-17",,"SCBI_033.N.20140611.oc.01",,"Y","other carabid",,,,,,,,,,"wYCqaZcA+7slXlj5N/mM6vobrh4QDptp",,0
"6E393B6A91134089B6C0EB0BDF9591C2","D02","SCBI","SCBI_033","S","2014-06-11","2014-06-11","2014-10-17",,"SCBI_033.S.20140611.oc.01",,"Y","other carabid",,,,,,,,,,"wYCqaZcA+7slXlj5N/mM6vobrh4QDptp",,0
"D9F35306B06D4F5ABE08EE5EC15E1F4B","D02","SCBI","SCBI_033","S","2014-06-11","2014-06-11","2014-10-17","2014-10-17","SCBI_033.S.20140611.CHLAES.01","SCBI_033.S.20140611.CHLAES.01","Y","common carabid","CHLAES","Chlaenius aestivus","species",,"Say",,1,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp","This beetle is pinned",0
"2A7E0B0717CB455F842A0C1FBDEBD22A","D02","SCBI","SCBI_033","N","2014-06-11","2014-06-11","2014-06-12",,"SCBI_033.20140611.ib.01","SCBI_033.20140611.ib.01","Y","invert bycatch",,,,,,,,,,"wYCqaZcA+7slXlj5N/mM6vobrh4QDptp",,0
"4B3D816664184BBABC930B3D43CAD7E2","D02","SCBI","SCBI_012","E","2014-06-11","2014-06-11","2014-10-01",,"SCBI_012.E.20140611.oc.01",,"Y","other carabid",,,,,,,,,,"wYCqaZcA+7slXlj5N/mM6vobrh4QDptp",,0
"90B91E73FC21426A905D2D42643B80E7","D02","SCBI","SCBI_012","W","2014-06-11","2014-06-11","2014-10-01","2014-10-01","SCBI_012.W.20140611.CHLAES.01","SCBI_012.W.20140611.CHLAES.01","Y","common carabid","CHLAES","Chlaenius aestivus","species",,"Say",,1,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp","This beetle is pinned",0
"26D68BBBA7994EF8847E9A98828271F2","D02","SCBI","SCBI_012","N","2014-06-11","2014-06-11","2014-06-12",,"SCBI_012.20140611.ib.02","SCBI_012.20140611.ib.02","Y","invert bycatch",,,,,,,,,,"wYCqaZcA+7slXlj5N/mM6vobrh4QDptp",,0
"E2B5B544943946B7B353CABD3D03C8C4","D02","SCBI","SCBI_012","N","2014-06-11","2014-06-11","2014-06-12",,"SCBI_012.20140611.ib.01","SCBI_012.20140611.ib.01","N","invert bycatch",,,,,,,,,,"wYCqaZcA+7slXlj5N/mM6vobrh4QDptp",,0
"AED667BB4CCE42C199A7FEC292C8A322","D02","SCBI","SCBI_012","N","2014-06-11","2014-06-11","2014-10-17",,"SCBI_012.N.20140611.oc.01",,"Y","other carabid",,,,,,,,,,"wYCqaZcA+7slXlj5N/mM6vobrh4QDptp",,0
"9BA836356CE34BAA84BEAAF9035B98E9","D02","SCBI","SCBI_012","E","2014-06-11","2014-06-11","2014-10-01","2014-10-01","SCBI_012.E.20140611.CHLAES.01","SCBI_012.E.20140611.CHLAES.01","Y","common carabid","CHLAES","Chlaenius aestivus","species",,"Say",,1,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp","This beetle was pinned",0
"CEA588EE7A2B4E619261AC68B65B9749","D02","SCBI","SCBI_012","N","2014-06-11","2014-06-11","2014-10-01","2014-10-01","SCBI_012.N.20140611.CHLAES.01","SCBI_012.N.20140611.CHLAES.01","Y","common carabid","CHLAES","Chlaenius aestivus","species",,"Say",,1,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp","This beetle was pinned",0
"15D678FDCE6D44A59D8F718C7C06BBB8","D02","SCBI","SCBI_008","S","2014-06-11","2014-06-11","2014-10-03",,"SCBI_008.S.20140611.oc.01",,"Y","other carabid",,,,,,,,,,"wYCqaZcA+7slXlj5N/mM6vobrh4QDptp",,0
"512750D62FBC4DA58ADA9E7231E8E848","D02","SCBI","SCBI_008","N","2014-06-11","2014-06-11","2014-10-03","2014-10-03","SCBI_008.N.20140611.CHLEMA.01","SCBI_008.N.20140611.CHLEMA.01","Y","common carabid","CHLEMA","Chlaenius emarginatus","species",,"Say",,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp","All individuals were pinned",0
"F62A63E8D11A44B692FDF557FBC02AFA","D02","SCBI","SCBI_008","S","2014-06-11","2014-06-11","2014-10-03","2014-10-03","SCBI_008.S.20140611.CHLEMA.01","SCBI_008.S.20140611.CHLEMA.01","Y","common carabid","CHLEMA","Chlaenius emarginatus","species",,"Say",,4,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp","All individuals were pinned",0
"C90276257DD14A87B6D4E8DDB0B4DE0E","D02","SCBI","SCBI_008","N","2014-06-11","2014-06-11","2014-06-12",,"SCBI_008.20140611.ib.01","SCBI_008.20140611.ib.01","N","invert bycatch",,,,,,,,,,"wYCqaZcA+7slXlj5N/mM6vobrh4QDptp",,0
"A19AAA264055442A9F71947449069F71","D02","SCBI","SCBI_008","E","2014-06-11","2014-06-11","2014-10-03","2014-10-03","SCBI_008.E.20140611.CHLAES.01","SCBI_008.E.20140611.CHLAES.01","Y","common carabid","CHLAES","Chlaenius aestivus","species",,"Say",,7,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp","All individuals were pinned",0
"3E417122489245E5BCCF73B0CB05C94B","D02","SCBI","SCBI_008","W","2014-06-11","2014-06-11","2014-06-12","2014-06-12","SCBI_008.W.20140611.PLECIN.01","SCBI_008.W.20140611.PLECIN.01","N","vert bycatch herp","PLECIN","Plethodon cinereus","species",,"Green",,1,"Conant, R., Collins, J.T. 1998. A Field Guide to Reptiles and Amphibians: Eastern and Central North America. 3rd Ed. Houghton Mifflin Company, New York, New York.","2r8mKA55ObZP5m82rTGIsyj0ZPC2lev8","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp",,0
"707D63F24C5C48E494E6A0C17A75BBE7","D02","SCBI","SCBI_008","W","2014-06-11","2014-06-11","2014-10-03","2014-10-03","SCBI_008.W.20140611.CHLEMA.01","SCBI_008.W.20140611.CHLEMA.01","Y","common carabid","CHLEMA","Chlaenius emarginatus","species",,"Say",,5,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp","wYCqaZcA+7slXlj5N/mM6vobrh4QDptp","All individuals were pinned",0
"BC1AF13DB67C425F9EB17D0E29E7E734","D02","SCBI","SCBI_008","N","2014-06-11","2014-06-11","2014-10-01",,"SCBI_008.N.20140611.oc.01",,"Y","other carabid",,,,,,,,,,"wYCqaZcA+7slXlj5N/mM6vobrh4QDptp",,0
