"uid","domainID","siteID","plotID","trapID","collectDate","etOHChangeDate","processingDate","identifiedDate","associatedSampleID","sampleID","targetTaxaPresent","sampleType","taxonID","scientificName","taxonRank","identificationQualifier","scientificNameAuthorship","morphospeciesID","individualCount","identificationReferences","identifiedBy","recordedBy","remarks","duplicateSampleIDQF"
"A64C44D44FDB42BB8211DC457A58C223","D03","JERC","JERC_005","N","2014-07-02","2014-07-17","2014-07-17",,"JERC_005.20140702.ib.01","JERC_005.20140702.ib.01","Y","invert bycatch",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,2
"19CDBDDAEE894E15A2AD3E20E37295BB","D03","JERC","JERC_005","S","2014-07-02","2014-07-17","2014-07-17",,"JERC_005.S.20140702.oc.01",,"Y","other carabid",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"433DBB7D8E7345F79CDB04AAB0FBBCF9","D03","JERC","JERC_005","E","2014-07-02","2014-07-17","2014-07-17","2014-07-17","JERC_005.E.20140702.SCAHOL.02","JERC_005.E.20140702.SCAHOL.02","Y","vert bycatch herp","SCAHOL","Scaphiopus holbrookii","species",,"Harlan",,1,,"7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6","iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"0046804D96974244B3C15692887F126E","D03","JERC","JERC_005","W","2014-07-02","2014-07-17","2014-07-17",,"JERC_005.W.20140702.oc.01",,"Y","other carabid",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"401AEAEF2B66455EB035D1F347064731","D03","JERC","JERC_003","N","2014-07-02","2014-07-17","2014-07-17",,"JERC_003.20140702.ib.01","JERC_003.20140702.ib.01","N","invert bycatch",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"1988D7E107E547CAABB82601098C1B20","D03","JERC","JERC_002","N","2014-07-02","2014-07-17","2014-07-17",,"JERC_002.20140702.ib.01","JERC_002.20140702.ib.01","N","invert bycatch",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,1
"64C17030CA234C549D60115AA8E4F81A","D03","JERC","JERC_001","N","2014-07-02","2014-07-17","2014-07-17",,"JERC_001.20140702.ib.01","JERC_001.20140702.ib.01","Y","invert bycatch",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,1
"772DC0C4A26047A1947019A3EA685F5F","D03","JERC","JERC_001","E","2014-07-02","2014-07-17","2014-07-17",,"JERC_001.E.20140702.oc.01",,"Y","other carabid",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,1
"CE02DBEA7E1244028F37C15A296D5F0D","D03","JERC","JERC_001","N","2014-07-16","2014-07-17","2014-07-17","2014-09-26","JERC_001.N.20140716.PASSUB1.01","JERC_001.N.20140716.PASSUB1.01","Y","common carabid","PASSUB1","Pasimachus sublaevis","species",,"Palisot de Beauvois",,1,,"iiDgbhaUgfNp3U3OpmVG3zaygcMeRRyi","KnvsV1XN/fcT6FYSWd8OReDfV3Qsyj6N",,0
"98AE05F43EB44538A19EC4DCDF21B7FC","D03","JERC","JERC_009","N","2014-07-16","2014-07-17","2014-07-17",,"JERC_009.20140716.ib.01","JERC_009.20140716.ib.01","N","invert bycatch",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"18E19C1284704034956AD21758506ACF","D03","JERC","JERC_010","N","2014-07-16","2014-07-17","2014-07-17",,"JERC_010.20140716.ib.02","JERC_010.20140716.ib.02","N","invert bycatch",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"77CCFC7D5409414B896102D97892D04B","D03","JERC","JERC_010","N","2014-07-16","2014-07-17","2014-07-17",,"JERC_010.20140716.ib.01","JERC_010.20140716.ib.01","N","invert bycatch",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"3ABEFE4B37B5493B8F2526AD999D4684","D03","JERC","JERC_008","N","2014-07-16","2014-07-17","2014-07-17",,"JERC_008.20140716.ib.01","JERC_008.20140716.ib.01","N","invert bycatch",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"6975B8276B724FEFA23977A37781E84F","D03","JERC","JERC_006","E","2014-07-16","2014-07-17","2014-09-25",,"JERC_006.E.20140716.oc.01",,"Y","other carabid",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"2868FBDAB08D46EDB67377663D7CDE67","D03","JERC","JERC_003","E","2014-07-16","2014-07-17","2014-07-17",,"JERC_003.E.20140716.oc.01",,"Y","other carabid",,,,,,,,,,"KnvsV1XN/fcT6FYSWd8OReDfV3Qsyj6N",,0
"ACB1227F85E9479E8EC9206ACFC45299","D03","JERC","JERC_001","E","2014-07-30","2014-07-30","2014-07-30",,"JERC_001.E.20140730.oc.01",,"Y","other carabid",,,,,,,,,,"Y2v6GhTwVkDJUeaxDC3aaKPn58rqYyJG",,0
"38818B0EB371401A88CC164403FAAD21","D03","JERC","JERC_030","N","2014-07-30","2014-07-30","2014-07-30",,"JERC_030.20140730.ib.01","JERC_030.20140730.ib.01","Y","invert bycatch",,,,,,,,,,"w9gx7zrN+zBUJ2iV6az0FngRBSIRDJ4m","Not sure about processing/sorting date. Was reported as same as collect date and etho change date, but this is very unlikely at this site.",2
"EF93F7351716481F8A4677F03426950C","D03","JERC","JERC_030","N","2014-07-30","2014-07-30","2014-07-30",,"JERC_030.20140730.ib.01","JERC_030.20140730.ib.01",,"invert bycatch",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,2
"F6C95A226CE747B4A628C9D11EB07730","D03","JERC","JERC_030","N","2014-07-30","2014-07-30","2014-09-30",,"JERC_030.N.20140730.oc.01",,"Y","other carabid",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,2
"4C640260A19D4724A52405B794E0CDA3","D03","JERC","JERC_030","N","2014-07-30","2014-07-30","2014-07-30",,"JERC_030.N.20140730.oc.01",,"Y","other carabid",,,,,,,,,,"w9gx7zrN+zBUJ2iV6az0FngRBSIRDJ4m","Processing date is likely wrong, but this is what was recorded.",2
"B9C3344518D54939B8AA6469BCD99F5C","D03","JERC","JERC_009","N","2014-07-30","2014-07-30","2014-07-30",,"JERC_009.20140730.ib.01","JERC_009.20140730.ib.01","N","invert bycatch",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"36B0F3C128FB4D8AB04FE2CE7C18C4D1","D03","JERC","JERC_010","N","2014-07-30","2014-07-30","2014-07-30",,"JERC_010.20140730.ib.01","JERC_010.20140730.ib.01","N","invert bycatch",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"21D0D1599E3B45F287CA2CC3B5A97F95","D03","JERC","JERC_008","N","2014-07-30","2014-07-30","2014-07-30","2014-07-30","JERC_008.N.20140730.SCEUND.01","JERC_008.N.20140730.SCEUND.01","Y","vert bycatch herp","SCEUND","Sceloporus undulatus","species",,"Bosc and Daudin in Sonnini and Latreille",,1,,,"L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,0
"9D0AEC6A411342A2BF015071213FDF04","D03","JERC","JERC_008","N","2014-07-30","2014-07-30","2014-07-30",,"JERC_008.20140730.ib.01","JERC_008.20140730.ib.01","Y","invert bycatch",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"69055532C26443569A9FAE29E84F32CD","D03","JERC","JERC_008","N","2014-07-30","2014-07-30","2014-07-30",,"JERC_008.N.20140730.oc.01",,"Y","other carabid",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"C7B3408F7A7042A8B39841449D742E79","D03","JERC","JERC_007","N","2014-07-30","2014-07-30","2014-07-30",,"JERC_007.N.20140730.oc.01",,"Y","other carabid",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"AB6BF814F0914ED382DD484D99593C1B","D03","JERC","JERC_007","N","2014-07-30","2014-07-30","2014-07-30",,"JERC_007.20140730.ib.01","JERC_007.20140730.ib.01","Y","invert bycatch",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"A0DDE17BA03948569CBC37B41CE7F626","D03","JERC","JERC_006","N","2014-07-30","2014-07-30","2014-07-30",,"JERC_006.20140730.ib.01","JERC_006.20140730.ib.01","N","invert bycatch",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"C7F3B23F61A94E71BB956254BC1009F0","D03","JERC","JERC_005","N","2014-07-30","2014-07-30","2014-07-30",,"JERC_005.20140730.ib.01","JERC_005.20140730.ib.01","N","invert bycatch",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"54AAA00CCF62401CBC57DBD96BBFF942","D03","JERC","JERC_003","N","2014-07-30","2014-07-30","2014-07-30",,"JERC_003.20140730.ib.01","JERC_003.20140730.ib.01",,"invert bycatch",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"5197BDFCD85447308A7971CCB2ECF487","D03","JERC","JERC_002","N","2014-07-30","2014-07-30","2014-07-30",,"JERC_002.20140730.ib.01","JERC_002.20140730.ib.01","N","invert bycatch",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"0E742B4E16804ADCB5D447240BCA3B88","D03","JERC","JERC_001","N","2014-07-30","2014-07-30","2014-07-30","2014-09-26","JERC_001.N.20140730.PASSUB2.01","JERC_001.N.20140730.PASSUB2.01","Y","common carabid","PASSUB2","Pasimachus subsulcatus","species",,"Say",,3,"Say 1823","scdXeiOYH+xCXiXscoerBg8nVMTM/1lP","scdXeiOYH+xCXiXscoerBg8nVMTM/1lP",,0
"66F1C9F152F440FDB4BEB5A1A7E257F0","D03","JERC","JERC_001","N","2014-07-30","2014-07-30","2014-07-30",,"JERC_001.20140730.ib.01","JERC_001.20140730.ib.01","Y","invert bycatch",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"F194841EE7CE467BB12D3B4B6D51A4FF","D03","JERC","JERC_001","N","2014-08-13","2014-08-14","2014-08-14",,"JERC_001.20140813.ib.01","JERC_001.20140813.ib.01","N","invert bycatch",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"CA43940A67F24E668AA4371103A98177","D03","JERC","JERC_030","E","2014-08-13","2014-08-14","2014-08-15",,"JERC_030.E.20140813.oc.01",,,"other carabid",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"55539139221847ADBC1BB67A8E811823","D03","JERC","JERC_030","N","2014-08-13","2014-08-14","2014-08-14",,"JERC_030.20140813.ib.01","JERC_030.20140813.ib.01","N","invert bycatch",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"A80399DFD4C8413C96E7D9E850DA0A5C","D03","JERC","JERC_009","N","2014-08-13","2014-08-14","2014-08-14",,"JERC_009.20140813.ib.01","JERC_009.20140813.ib.01","N","invert bycatch",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"B5A29C263AE84D118F651C8DE36020CB","D03","JERC","JERC_010","N","2014-08-13","2014-08-14","2014-08-14",,"JERC_010.20140813.ib.01","JERC_010.20140813.ib.01","N","invert bycatch",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"A994EE8279664F83842FA63B833F25EC","D03","JERC","JERC_008","N","2014-08-13","2014-08-14","2014-08-14",,"JERC_008.20140813.ib.02","JERC_008.20140813.ib.02","N","invert bycatch",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"AB02954EB2A24B858397CC9E5773A16F","D03","JERC","JERC_008","N","2014-08-13","2014-08-14","2014-08-14",,"JERC_008.20140813.ib.01","JERC_008.20140813.ib.01","N","invert bycatch",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"D1BB648F4C8C4C0295CD5A03700269E3","D03","JERC","JERC_007","N","2014-08-13","2014-08-14","2014-08-14",,"JERC_007.20140813.ib.01","JERC_007.20140813.ib.01",,"invert bycatch",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"730B79A3EE8341FDBD0A47F602DEC77F","D03","JERC","JERC_007","W","2014-08-13","2014-08-14","2014-08-15",,"JERC_007.W.20140813.oc.01",,,"other carabid",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"DA13867B63C449F2B12BA3CC0FF4BED2","D03","JERC","JERC_006","N","2014-08-13","2014-08-14","2014-08-14",,"JERC_006.20140813.ib.01","JERC_006.20140813.ib.01","N","invert bycatch",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"83436B6313644F9D9C7C218FA4848EE6","D03","JERC","JERC_005","N","2014-08-13","2014-08-14","2014-08-14",,"JERC_005.20140813.ib.01","JERC_005.20140813.ib.01","N","invert bycatch",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"7A5F59068D884BB5BCE29CD4EE9CF910","D03","JERC","JERC_003","N","2014-08-13","2014-08-14","2014-08-14",,"JERC_003.20140813.ib.01","JERC_003.20140813.ib.01","N","invert bycatch",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"FC71F33541384D6C9DAD29B70DBF95B0","D03","JERC","JERC_002","N","2014-08-13","2014-08-14","2014-08-14",,"JERC_002.20140813.ib.01","JERC_002.20140813.ib.01","N","invert bycatch",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"20B92E0BA98744688A13E9349E59C5FE","D03","JERC","JERC_001","N","2014-08-13","2014-08-14","2014-08-15","2014-08-15","JERC_001.N.20140813.PASSUB2.01","JERC_001.N.20140813.PASSUB2.01","Y","common carabid","PASSUB2","Pasimachus subsulcatus","species",,"Say",,,"Say 1823","7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6","iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"6937B9233EF14322BDDBA084AFD8434D","D03","JERC","JERC_001","N","2014-08-27","2014-08-27","2014-08-27",,"JERC_001.20140827.ib.01","JERC_001.20140827.ib.01","N","invert bycatch",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"339F0F1CF03449AEADB149CC9A46BF30","D03","JERC","JERC_030","N","2014-08-27","2014-08-27","2014-08-27",,"JERC_030.20140827.ib.01","JERC_030.20140827.ib.01","N","invert bycatch",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"5615E3E078664952BC4F23ABE37E57EB","D03","JERC","JERC_009","N","2014-08-27","2014-08-27","2014-08-27",,"JERC_009.20140827.ib.01","JERC_009.20140827.ib.01","N","invert bycatch",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"A8B1ADA99495492A9865045BB3582F46","D03","JERC","JERC_010","N","2014-08-27","2014-08-27","2014-08-27",,"JERC_010.20140827.ib.01","JERC_010.20140827.ib.01","N","invert bycatch",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"FEE450AD0A9940408338294E808C335E","D03","JERC","JERC_008","N","2014-08-27","2014-08-27","2014-08-27",,"JERC_008.20140827.ib.01","JERC_008.20140827.ib.01","N","invert bycatch",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"26D266825C314D5FAFEF358333E32C06","D03","JERC","JERC_008","E","2014-08-27","2014-08-27","2014-08-27",,"JERC_008.E.20140827.oc.01",,"Y","other carabid",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk","Tetracha carolina",0
"0D5A6D8AB78E46EDAF7A95EF1357C663","D03","JERC","JERC_007","N","2014-08-27","2014-08-27","2014-08-27",,"JERC_007.20140827.ib.01","JERC_007.20140827.ib.01","Y","invert bycatch",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"88C1A34C8722434083CC846FFBBD852B","D03","JERC","JERC_007","N","2014-08-27","2014-08-27","2014-08-27","2014-08-27","JERC_007.N.20140827.PASSUB1.01","JERC_007.20140827.PASSUB1.01","Y","common carabid","PASSUB1","Pasimachus sublaevis","species",,"Palisot de Beauvois",,,,"Y2v6GhTwVkDJUeaxDC3aaKPn58rqYyJG","iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"D61C2AB960DE483880C7407F51F48E57","D03","JERC","JERC_006","N","2014-08-27","2014-08-27","2014-08-27",,"JERC_006.20140827.ib.01","JERC_006.20140827.ib.01","N","invert bycatch",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"19D74A25C5E6460F857808B43B7454B5","D03","JERC","JERC_005","N","2014-08-27","2014-08-27","2014-08-27",,"JERC_005.20140827.ib.01","JERC_005.20140827.ib.01","N","invert bycatch",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
"92C3D75472EE4607900643CA74BA99D5","D03","JERC","JERC_003","N","2014-08-27","2014-08-27","2014-08-27",,"JERC_003.20140827.ib.01","JERC_003.20140827.ib.01","N","invert bycatch",,,,,,,,,,"iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk",,0
